库的数据列NHG202501.AGF

202501 Glasses from Hubei New Huaguang Information Materials Co.,Ltd

玻璃总数: 531
标准玻璃       : 528
首选玻璃      : 0
废弃玻璃       : 3
特殊玻璃        : 0
熔炼玻璃           : 0

Name                	Stat	        Nd	        Vd	      dPgF	   密度	 熔炼	成本	  CR	  FR	  SR	  AR	  PR	λ最小	λ最大	       TCE	            D0	            D1	            D2	            E0	            E1	           Ltk	    公式
H-PK71              	标准	  1.569071	 71.298607	  0.019900	  4.270000	    3	170.0	 1.0	   ?	 1.0	 1.0	 2.0	  0.280000	  2.400000	 12.300000	  -2.55000E-05	   4.39000E-09	  -1.28000E-11	   6.70000E-07	  -7.70000E-10	   3.16000E-08	     Schott	A0	   2.426132570E+00	A1	  -4.570042760E-03	A2	   1.391771720E-02	A3	  -6.132501650E-04	A4	   1.091047780E-04	A5	  -5.557007440E-06	environmentally improved optical glass
S-PK71              	标准	  1.569071	 71.298607	  0.019900	  4.270000	    3	170.0	 1.0	   ?	 1.0	 1.0	 2.0	  0.280000	  2.400000	 12.300000	  -2.55000E-05	   4.39000E-09	  -1.28000E-11	   6.70000E-07	  -7.70000E-10	   3.16000E-08	     Schott	A0	   2.426132570E+00	A1	  -4.570042760E-03	A2	   1.391771720E-02	A3	  -6.132501650E-04	A4	   1.091047780E-04	A5	  -5.557007440E-06	environmentally improved optical glass
S-K6                	标准	  1.511122	 60.460477	  0.000000	  2.530000	    4	50.0	 3.0	   ?	 1.0	 1.0	 1.0	  0.290000	  2.400000	  8.400000	  -3.51000E-06	   1.40000E-08	  -2.33000E-11	   7.26000E-07	   1.47000E-10	   1.23000E-01	     Schott	A0	   2.250953100E+00	A1	  -7.976942900E-03	A2	   1.217291700E-02	A3	  -9.999791600E-05	A4	   4.177616400E-05	A5	  -2.091262300E-06	environmentally improved optical glass
H-K6                	标准	  1.511122	 60.460477	  0.000000	  2.530000	    4	50.0	 3.0	   ?	 1.0	 1.0	 1.0	  0.290000	  2.400000	  8.400000	  -3.51000E-06	   1.40000E-08	  -2.33000E-11	   7.26000E-07	   1.47000E-10	   1.23000E-01	     Schott	A0	   2.250953100E+00	A1	  -7.976942900E-03	A2	   1.217291700E-02	A3	  -9.999791600E-05	A4	   4.177616400E-05	A5	  -2.091262300E-06	environmentally improved optical glass
S-K9L               	标准	  1.516794	 64.199140	  0.000900	  2.490000	    1	10.0	 1.0	   ?	 1.0	 1.0	 1.0	  0.280000	  2.400000	  7.300000	   1.32000E-06	   2.02000E-08	  -4.68000E-11	   4.63000E-07	  -4.16000E-10	   2.04000E-01	     Schott	A0	   2.272238520E+00	A1	  -1.016826130E-02	A2	   1.039456070E-02	A3	   2.298623910E-04	A4	  -4.304234770E-06	A5	   5.001072000E-08	environmentally improved optical glass
H-K9L               	标准	  1.516794	 64.199140	  0.000900	  2.490000	    1	10.0	 1.0	   ?	 1.0	 1.0	 1.0	  0.280000	  2.400000	  7.300000	   1.32000E-06	   2.02000E-08	  -4.68000E-11	   4.63000E-07	  -4.16000E-10	   2.04000E-01	     Schott	A0	   2.272238520E+00	A1	  -1.016826130E-02	A2	   1.039456070E-02	A3	   2.298623910E-04	A4	  -4.304234770E-06	A5	   5.001072000E-08	environmentally improved optical glass
S-K10               	标准	  1.518172	 58.934085	  0.000400	  2.520000	    4	40.0	 1.0	   ?	 1.0	 2.0	 1.0	  0.310000	  2.400000	  8.800000	  -9.83000E-07	   1.34000E-08	  -2.97000E-11	   4.25000E-07	   1.90000E-10	   2.52000E-01	     Schott	A0	   2.272638860E+00	A1	  -9.072935380E-03	A2	   1.144093180E-02	A3	   2.893793290E-04	A4	  -1.165671570E-05	A5	   7.942189460E-07	environmentally improved optical glass
H-K10               	标准	  1.518172	 58.934085	  0.000400	  2.520000	    4	40.0	 1.0	   ?	 1.0	 2.0	 1.0	  0.310000	  2.400000	  8.800000	  -9.83000E-07	   1.34000E-08	  -2.97000E-11	   4.25000E-07	   1.90000E-10	   2.52000E-01	     Schott	A0	   2.272638860E+00	A1	  -9.072935380E-03	A2	   1.144093180E-02	A3	   2.893793290E-04	A4	  -1.165671570E-05	A5	   7.942189460E-07	environmentally improved optical glass
S-K12               	标准	  1.533587	 55.467409	 -0.003600	  2.730000	    4	40.0	 1.0	   ?	 1.0	 1.0	 2.0	  0.320000	  2.400000	  9.800000	  -2.45000E-06	   1.63000E-08	  -3.64000E-11	   1.14000E-06	   1.20000E-09	   1.33000E-08	     Schott	A0	   2.315440500E+00	A1	  -7.999365830E-03	A2	   1.236894690E-02	A3	   5.074433690E-04	A4	  -4.386735240E-05	A5	   2.715480410E-06	environmentally improved optical glass
H-K12               	标准	  1.533587	 55.467409	 -0.003600	  2.730000	    4	40.0	 1.0	   ?	 1.0	 1.0	 2.0	  0.320000	  2.400000	  9.800000	  -2.45000E-06	   1.63000E-08	  -3.64000E-11	   1.14000E-06	   1.20000E-09	   1.33000E-08	     Schott	A0	   2.315440500E+00	A1	  -7.999365830E-03	A2	   1.236894690E-02	A3	   5.074433690E-04	A4	  -4.386735240E-05	A5	   2.715480410E-06	environmentally improved optical glass
S-K51               	标准	  1.523076	 58.632139	 -0.005900	  2.520000	    3	12.0	 2.0	   ?	 1.0	 1.0	 1.0	  0.300000	  2.400000	  8.000000	  -1.39000E-06	   1.68000E-08	  -3.96000E-11	   6.34000E-07	   6.47000E-10	   2.23000E-01	     Schott	A0	   2.287240080E+00	A1	  -8.662598280E-03	A2	   1.093126580E-02	A3	   6.193269010E-04	A4	  -6.629770520E-05	A5	   3.743414630E-06	environmentally improved optical glass
H-K51               	标准	  1.523076	 58.632139	 -0.005900	  2.520000	    3	12.0	 2.0	   ?	 1.0	 1.0	 1.0	  0.300000	  2.400000	  8.000000	  -1.39000E-06	   1.68000E-08	  -3.96000E-11	   6.34000E-07	   6.47000E-10	   2.23000E-01	     Schott	A0	   2.287240080E+00	A1	  -8.662598280E-03	A2	   1.093126580E-02	A3	   6.193269010E-04	A4	  -6.629770520E-05	A5	   3.743414630E-06	environmentally improved optical glass
S-BAK2              	标准	  1.539960	 59.683117	 -0.000200	  2.850000	    3	25.0	 1.0	   ?	 2.0	 2.0	 1.0	  0.280000	  2.400000	  7.800000	  -1.01000E-06	   2.38000E-08	  -4.15000E-11	   3.35000E-07	  -1.37000E-10	   3.01000E-01	     Schott	A0	   2.337876920E+00	A1	  -8.980500490E-03	A2	   1.155939750E-02	A3	   4.927898330E-04	A4	  -4.583141320E-05	A5	   2.773736640E-06	environmentally improved optical glass
H-BAK2              	标准	  1.539960	 59.683117	 -0.000200	  2.850000	    3	25.0	 1.0	   ?	 2.0	 2.0	 1.0	  0.280000	  2.400000	  7.800000	  -1.01000E-06	   2.38000E-08	  -4.15000E-11	   3.35000E-07	  -1.37000E-10	   3.01000E-01	     Schott	A0	   2.337876920E+00	A1	  -8.980500490E-03	A2	   1.155939750E-02	A3	   4.927898330E-04	A4	  -4.583141320E-05	A5	   2.773736640E-06	environmentally improved optical glass
