库的数据列CDGM-ZEMAX202409.AGF

Updated Sep 2024

玻璃总数: 341
标准玻璃       : 241
首选玻璃      : 60
废弃玻璃       : 40
特殊玻璃        : 0
熔炼玻璃           : 0

Name                	Stat	        Nd	        Vd	      dPgF	   密度	 熔炼	成本	  CR	  FR	  SR	  AR	  PR	λ最小	λ最大	       TCE	            D0	            D1	            D2	            E0	            E1	           Ltk	    公式
H-ZK4               	标准	  1.608810	 58.855991	 -0.001000	  3.530000	    4	 3.3	 2.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  6.300000	   3.08000E-07	   1.68000E-08	  -3.77000E-11	   4.83000E-07	   4.10000E-10	   1.62000E-01	 Sellmeier1	K1	   8.058629710E-01	L1	   3.653397320E-03	K2	   7.403671100E-01	L2	   1.629787690E-02	K3	   9.040549910E-01	L3	   9.598760870E+01	                    
H-ZK5               	标准	  1.611170	 55.772437	 -0.001000	  3.580000	    4	 3.5	 1.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  8.600000	  -3.46000E-06	   1.21000E-08	   1.31000E-11	   5.78000E-07	   6.03000E-10	   1.70000E-01	 Sellmeier1	K1	   9.202190550E-01	L1	   1.093618640E+02	K2	   5.314254130E-01	L2	   1.989856890E-02	K3	   1.019091440E+00	L3	   5.258196050E-03	                    
H-ZK6               	标准	  1.612720	 58.577083	 -0.000800	  3.540000	    3	 2.2	 2.0	   ?	   ?	   ?	   ?	  0.313000	  2.325000	  6.300000	   1.08000E-07	   1.53000E-08	  -3.29000E-11	   4.32000E-07	   6.25000E-10	   1.91000E-01	 Sellmeier1	K1	   1.351392400E+00	L1	   7.350171820E-03	K2	   2.069574870E-01	L2	   2.543983210E-02	K3	   9.611538820E-01	L3	   9.951331280E+01	                    
H-ZK7A              	标准	  1.613090	 60.355862	 -0.001900	  3.410000	    2	 1.0	 4.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  6.200000	   3.89000E-07	   1.54000E-08	  -4.77000E-11	   3.87000E-07	   5.71000E-10	   1.98000E-01	 Sellmeier1	K1	   9.380656960E-01	L1	   4.384680720E-03	K2	   6.234919350E-01	L2	   1.693914810E-02	K3	   1.005870580E+00	L3	   9.327507060E+01	                    
H-ZK8               	标准	  1.614050	 55.116283	  0.000000	  3.580000	    4	 4.3	 4.0	   ?	   ?	   ?	   ?	  0.313000	  2.325000	  8.600000	  -4.06000E-06	   1.94000E-08	  -4.18000E-11	   5.96000E-07	   6.67000E-11	   1.84000E-01	 Sellmeier1	K1	   6.009498260E-01	L1	   5.198644530E-11	K2	   9.582886320E-01	L2	   1.675630080E-02	K3	   1.140597800E+00	L3	   1.331094310E+02	                    
H-ZK9B              	首选	  1.620410	 60.339343	 -0.001600	  3.580000	    1	 1.0	 4.0	   ?	   ?	   ?	   ?	  0.302000	  2.325000	  6.200000	  -9.86000E-07	   1.83000E-08	  -3.36000E-11	   3.65000E-07	   9.55000E-11	   2.22000E-01	 Sellmeier1	K1	   8.749187340E-01	L1	   3.739653780E-03	K2	   7.096273000E-01	L2	   1.639720890E-02	K3	   1.094538820E+00	L3	   1.002043240E+02	                    
H-ZK9A              	标准	  1.620412	 60.368242	 -0.003100	  3.530000	    3	 1.7	 4.0	   ?	   ?	   ?	   ?	  0.365000	  1.014000	  6.000000	  -1.40000E-06	   1.73000E-08	   1.08000E-10	   5.40000E-07	   7.75000E-10	   9.70000E-02	     Schott	A0	   2.584078020E+00	A1	  -1.112813790E-02	A2	   1.542815970E-02	A3	   2.640339290E-05	A4	   2.774664670E-05	A5	  -1.244939040E-06	                    
H-ZK10              	标准	  1.622100	 56.709831	 -0.001800	  3.630000	    4	 2.0	 1.0	   ?	   ?	   ?	   ?	  0.313000	  2.325000	  6.500000	  -3.18000E-09	   2.08000E-08	  -7.24000E-11	   5.00000E-07	  -1.17000E-10	   2.12000E-01	 Sellmeier1	K1	   1.480077270E+00	L1	   8.521423020E-03	K2	   8.741900190E-01	L2	   9.319013830E+01	K3	   1.058395000E-01	L3	   3.272729040E-02	                    
H-ZK10L             	标准	  1.622800	 56.913492	 -0.001100	  3.630000	    3	 2.0	 2.0	   ?	   ?	   ?	   ?	  0.313000	  2.325000	  6.500000	  -7.67000E-07	   1.58000E-08	  -1.87000E-11	   4.79000E-07	   2.46000E-10	   2.00000E-01	 Sellmeier1	K1	   9.572663240E-01	L1	   1.004088530E+02	K2	   1.445282150E+00	L2	   8.043802000E-03	K3	   1.431790620E-01	L3	   3.043530800E-02	                    
H-ZK11              	首选	  1.638540	 55.446553	 -0.001300	  3.690000	    1	 1.0	 3.0	   ?	   ?	   ?	   ?	  0.313000	  2.325000	  6.900000	  -1.64000E-06	   1.58000E-08	  -3.17000E-11	   4.74000E-07	   3.85000E-10	   2.03000E-01	 Sellmeier1	K1	   5.346154600E-02	L1	   4.564299860E-02	K2	   1.583782300E+00	L2	   9.122601620E-03	K3	   9.181962970E-01	L3	   8.932344740E+01	                    
